,filename,category,predictions,diff
100,cat.10087.jpg,0,0,True
101,cat.10088.jpg,0,0,True
102,cat.10089.jpg,0,1,False
103,cat.1009.jpg,0,0,True
104,cat.10090.jpg,0,0,True
105,cat.10091.jpg,0,0,True
106,cat.10092.jpg,0,0,True
107,cat.10093.jpg,0,1,False
108,cat.10094.jpg,0,0,True
109,cat.10095.jpg,0,0,True
110,cat.10096.jpg,0,0,True
111,cat.10097.jpg,0,0,True
112,cat.10098.jpg,0,0,True
113,cat.10099.jpg,0,0,True
114,cat.101.jpg,0,0,True
115,cat.1010.jpg,0,0,True
116,cat.10100.jpg,0,0,True
117,cat.10101.jpg,0,0,True
118,cat.10102.jpg,0,0,True
119,cat.10103.jpg,0,0,True
120,cat.10104.jpg,0,0,True
121,cat.10105.jpg,0,0,True
122,cat.10106.jpg,0,0,True
123,cat.10107.jpg,0,0,True
124,cat.10108.jpg,0,1,False
125,cat.10109.jpg,0,0,True
126,cat.1011.jpg,0,1,False
127,cat.10110.jpg,0,0,True
128,cat.10111.jpg,0,0,True
129,cat.10112.jpg,0,1,False
130,cat.10113.jpg,0,0,True
131,cat.10114.jpg,0,0,True
132,cat.10115.jpg,0,0,True
133,cat.10116.jpg,0,0,True
134,cat.10117.jpg,0,0,True
135,cat.10118.jpg,0,0,True
136,cat.10119.jpg,0,1,False
137,cat.1012.jpg,0,0,True
138,cat.10120.jpg,0,0,True
139,cat.10121.jpg,0,0,True
140,cat.10122.jpg,0,1,False
141,cat.10123.jpg,0,0,True
142,cat.10124.jpg,0,0,True
143,cat.10125.jpg,0,0,True
144,cat.10126.jpg,0,0,True
145,cat.10127.jpg,0,0,True
146,cat.10128.jpg,0,0,True
147,cat.10129.jpg,0,0,True
148,cat.1013.jpg,0,0,True
149,cat.10130.jpg,0,0,True
150,cat.10131.jpg,0,0,True
151,cat.10132.jpg,0,0,True
152,cat.10133.jpg,0,0,True
153,cat.10134.jpg,0,0,True
154,cat.10135.jpg,0,0,True
155,cat.10136.jpg,0,0,True
156,cat.10137.jpg,0,1,False
157,cat.10138.jpg,0,0,True
158,cat.10139.jpg,0,0,True
159,cat.1014.jpg,0,0,True
160,cat.10140.jpg,0,0,True
161,cat.10141.jpg,0,0,True
162,cat.10142.jpg,0,0,True
163,cat.10143.jpg,0,0,True
164,cat.10144.jpg,0,0,True
165,cat.10145.jpg,0,0,True
166,cat.10146.jpg,0,0,True
167,cat.10147.jpg,0,0,True
168,cat.10148.jpg,0,0,True
169,cat.10149.jpg,0,0,True
170,cat.1015.jpg,0,0,True
171,cat.10150.jpg,0,0,True
172,cat.10151.jpg,0,0,True
173,cat.10152.jpg,0,0,True
174,cat.10153.jpg,0,1,False
175,cat.10154.jpg,0,0,True
176,cat.10155.jpg,0,0,True
177,cat.10156.jpg,0,0,True
178,cat.10157.jpg,0,0,True
179,cat.10158.jpg,0,0,True
180,cat.10159.jpg,0,0,True
181,cat.1016.jpg,0,0,True
182,cat.10160.jpg,0,0,True
183,cat.10161.jpg,0,0,True
184,cat.10162.jpg,0,0,True
185,cat.10163.jpg,0,0,True
186,cat.10164.jpg,0,0,True
187,cat.10165.jpg,0,0,True
188,cat.10166.jpg,0,1,False
189,cat.10167.jpg,0,1,False
190,cat.10168.jpg,0,0,True
191,cat.10169.jpg,0,0,True
192,cat.1017.jpg,0,0,True
193,cat.10170.jpg,0,0,True
194,cat.10171.jpg,0,0,True
195,cat.10172.jpg,0,0,True
196,cat.10173.jpg,0,0,True
197,cat.10174.jpg,0,0,True
198,cat.10175.jpg,0,0,True
199,cat.10176.jpg,0,0,True
200,cat.10177.jpg,0,0,True
201,cat.10178.jpg,0,0,True
202,cat.10179.jpg,0,0,True
203,cat.1018.jpg,0,0,True
204,cat.10180.jpg,0,0,True
205,cat.10181.jpg,0,0,True
206,cat.10182.jpg,0,0,True
207,cat.10183.jpg,0,0,True
208,cat.10184.jpg,0,0,True
209,cat.10185.jpg,0,0,True
210,cat.10186.jpg,0,0,True
211,cat.10187.jpg,0,0,True
212,cat.10188.jpg,0,0,True
213,cat.10189.jpg,0,0,True
214,cat.1019.jpg,0,0,True
215,cat.10190.jpg,0,0,True
216,cat.10191.jpg,0,0,True
217,cat.10192.jpg,0,0,True
218,cat.10193.jpg,0,0,True
219,cat.10194.jpg,0,1,False
220,cat.10195.jpg,0,0,True
221,cat.10196.jpg,0,1,False
222,cat.10197.jpg,0,0,True
223,cat.10198.jpg,0,0,True
224,cat.10199.jpg,0,0,True
225,cat.102.jpg,0,0,True
226,cat.1020.jpg,0,0,True
227,cat.10200.jpg,0,0,True
228,cat.10201.jpg,0,0,True
229,cat.10202.jpg,0,1,False
230,cat.10203.jpg,0,1,False
231,cat.10204.jpg,0,0,True
232,cat.10205.jpg,0,0,True
233,cat.10206.jpg,0,0,True
234,cat.10207.jpg,0,0,True
235,cat.10208.jpg,0,0,True
236,cat.10209.jpg,0,1,False
237,cat.1021.jpg,0,0,True
238,cat.10210.jpg,0,0,True
239,cat.10211.jpg,0,1,False
240,cat.10212.jpg,0,0,True
241,cat.10213.jpg,0,1,False
242,cat.10214.jpg,0,0,True
243,cat.10215.jpg,0,0,True
244,cat.10216.jpg,0,0,True
245,cat.10217.jpg,0,0,True
246,cat.10218.jpg,0,0,True
247,cat.10219.jpg,0,0,True
248,cat.1022.jpg,0,0,True
249,cat.10220.jpg,0,0,True
250,cat.10221.jpg,0,0,True
251,cat.10222.jpg,0,0,True
252,cat.10223.jpg,0,0,True
253,cat.10224.jpg,0,0,True
254,cat.10225.jpg,0,0,True
255,cat.10226.jpg,0,0,True
256,cat.10227.jpg,0,0,True
257,cat.10228.jpg,0,0,True
258,cat.10229.jpg,0,0,True
259,cat.1023.jpg,0,0,True
260,cat.10230.jpg,0,0,True
261,cat.10231.jpg,0,0,True
262,cat.10232.jpg,0,0,True
263,cat.10233.jpg,0,0,True
264,cat.10234.jpg,0,0,True
265,cat.10235.jpg,0,0,True
266,cat.10236.jpg,0,0,True
267,cat.10237.jpg,0,0,True
268,cat.10238.jpg,0,0,True
269,cat.10239.jpg,0,0,True
270,cat.1024.jpg,0,0,True
271,cat.10240.jpg,0,0,True
272,cat.10241.jpg,0,0,True
273,cat.10242.jpg,0,0,True
274,cat.10243.jpg,0,0,True
275,cat.10244.jpg,0,0,True
276,cat.10245.jpg,0,0,True
277,cat.10246.jpg,0,0,True
278,cat.10247.jpg,0,0,True
279,cat.10248.jpg,0,0,True
280,cat.10249.jpg,0,0,True
281,cat.1025.jpg,0,0,True
282,cat.10250.jpg,0,0,True
283,cat.10251.jpg,0,0,True
284,cat.10252.jpg,0,0,True
285,cat.10253.jpg,0,0,True
286,cat.10254.jpg,0,0,True
287,cat.10255.jpg,0,0,True
288,cat.10256.jpg,0,0,True
289,cat.10257.jpg,0,0,True
290,cat.10258.jpg,0,0,True
291,cat.10259.jpg,0,0,True
292,cat.1026.jpg,0,0,True
293,cat.10260.jpg,0,0,True
294,cat.10261.jpg,0,1,False
295,cat.10262.jpg,0,0,True
296,cat.10263.jpg,0,1,False
297,cat.10264.jpg,0,0,True
298,cat.10265.jpg,0,0,True
299,cat.10266.jpg,0,0,True
300,cat.10267.jpg,0,0,True
301,cat.10268.jpg,0,0,True
302,cat.10269.jpg,0,0,True
303,cat.1027.jpg,0,0,True
304,cat.10270.jpg,0,1,False
305,cat.10271.jpg,0,1,False
306,cat.10272.jpg,0,0,True
307,cat.10273.jpg,0,0,True
308,cat.10274.jpg,0,0,True
309,cat.10275.jpg,0,0,True
310,cat.10276.jpg,0,1,False
311,cat.10277.jpg,0,0,True
312,cat.10278.jpg,0,0,True
313,cat.10279.jpg,0,0,True
314,cat.1028.jpg,0,0,True
315,cat.10280.jpg,0,0,True
316,cat.10281.jpg,0,0,True
317,cat.10282.jpg,0,0,True
318,cat.10283.jpg,0,0,True
319,cat.10284.jpg,0,0,True
320,cat.10285.jpg,0,0,True
321,cat.10286.jpg,0,0,True
322,cat.10287.jpg,0,0,True
323,cat.10288.jpg,0,0,True
324,cat.10289.jpg,0,0,True
325,cat.1029.jpg,0,0,True
326,cat.10290.jpg,0,0,True
327,cat.10291.jpg,0,0,True
328,cat.10292.jpg,0,0,True
329,cat.10293.jpg,0,0,True
330,cat.10294.jpg,0,0,True
331,cat.10295.jpg,0,0,True
332,cat.10296.jpg,0,0,True
333,cat.10297.jpg,0,0,True
334,cat.10298.jpg,0,0,True
335,cat.10299.jpg,0,0,True
336,cat.103.jpg,0,0,True
337,cat.1030.jpg,0,0,True
338,cat.10300.jpg,0,0,True
339,cat.10301.jpg,0,1,False
340,cat.10302.jpg,0,0,True
341,cat.10303.jpg,0,0,True
342,cat.10304.jpg,0,0,True
343,cat.10305.jpg,0,0,True
344,cat.10306.jpg,0,0,True
345,cat.10307.jpg,0,0,True
346,cat.10308.jpg,0,0,True
347,cat.10309.jpg,0,0,True
348,cat.1031.jpg,0,0,True
349,cat.10310.jpg,0,0,True
350,cat.10311.jpg,0,0,True
351,cat.10312.jpg,0,0,True
352,cat.10313.jpg,0,0,True
353,cat.10314.jpg,0,0,True
354,cat.10315.jpg,0,0,True
355,cat.10316.jpg,0,0,True
356,cat.10317.jpg,0,0,True
357,cat.10318.jpg,0,0,True
358,cat.10319.jpg,0,0,True
359,cat.1032.jpg,0,0,True
360,cat.10320.jpg,0,0,True
361,cat.10321.jpg,0,0,True
362,cat.10322.jpg,0,0,True
363,cat.10323.jpg,0,0,True
364,cat.10324.jpg,0,0,True
365,cat.10325.jpg,0,0,True
366,cat.10326.jpg,0,0,True
367,cat.10327.jpg,0,0,True
368,cat.10328.jpg,0,0,True
369,cat.10329.jpg,0,0,True
370,cat.1033.jpg,0,0,True
371,cat.10330.jpg,0,0,True
372,cat.10331.jpg,0,1,False
373,cat.10332.jpg,0,0,True
374,cat.10333.jpg,0,0,True
375,cat.10334.jpg,0,0,True
376,cat.10335.jpg,0,0,True
377,cat.10336.jpg,0,0,True
378,cat.10337.jpg,0,0,True
379,cat.10338.jpg,0,0,True
380,cat.10339.jpg,0,0,True
381,cat.1034.jpg,0,0,True
382,cat.10340.jpg,0,0,True
383,cat.10341.jpg,0,0,True
384,cat.10342.jpg,0,0,True
385,cat.10343.jpg,0,0,True
386,cat.10344.jpg,0,1,False
387,cat.10345.jpg,0,0,True
388,cat.10346.jpg,0,0,True
389,cat.10347.jpg,0,0,True
390,cat.10348.jpg,0,0,True
391,cat.10349.jpg,0,0,True
392,cat.1035.jpg,0,0,True
393,cat.10350.jpg,0,0,True
394,cat.10351.jpg,0,0,True
395,cat.10352.jpg,0,0,True
396,cat.10353.jpg,0,0,True
397,cat.10354.jpg,0,0,True
398,cat.10355.jpg,0,0,True
399,cat.10356.jpg,0,0,True
400,cat.10357.jpg,0,0,True
401,cat.10358.jpg,0,0,True
402,cat.10359.jpg,0,0,True
403,cat.1036.jpg,0,1,False
404,cat.10360.jpg,0,0,True
405,cat.10361.jpg,0,0,True
406,cat.10362.jpg,0,1,False
407,cat.10363.jpg,0,0,True
408,cat.10364.jpg,0,0,True
409,cat.10365.jpg,0,0,True
410,cat.10366.jpg,0,0,True
411,cat.10367.jpg,0,0,True
412,cat.10368.jpg,0,0,True
413,cat.10369.jpg,0,0,True
414,cat.1037.jpg,0,1,False
415,cat.10370.jpg,0,0,True
416,cat.10371.jpg,0,0,True
417,cat.10372.jpg,0,0,True
418,cat.10373.jpg,0,0,True
419,cat.10374.jpg,0,0,True
420,cat.10375.jpg,0,0,True
421,cat.10376.jpg,0,0,True
422,cat.10377.jpg,0,1,False
423,cat.10378.jpg,0,0,True
424,cat.10379.jpg,0,0,True
425,cat.1038.jpg,0,0,True
426,cat.10380.jpg,0,0,True
427,cat.10381.jpg,0,1,False
428,cat.10382.jpg,0,0,True
429,cat.10383.jpg,0,0,True
430,cat.10384.jpg,0,0,True
431,cat.10385.jpg,0,0,True
432,cat.10386.jpg,0,0,True
433,cat.10387.jpg,0,0,True
434,cat.10388.jpg,0,0,True
435,cat.10389.jpg,0,0,True
436,cat.1039.jpg,0,0,True
437,cat.10390.jpg,0,0,True
438,cat.10391.jpg,0,1,False
439,cat.10392.jpg,0,0,True
440,cat.10393.jpg,0,0,True
441,cat.10394.jpg,0,0,True
442,cat.10395.jpg,0,0,True
443,cat.10396.jpg,0,1,False
444,cat.10397.jpg,0,0,True
445,cat.10398.jpg,0,0,True
446,cat.10399.jpg,0,0,True
447,cat.104.jpg,0,0,True
448,cat.1040.jpg,0,0,True
449,cat.10400.jpg,0,0,True
450,cat.10401.jpg,0,0,True
451,cat.10402.jpg,0,0,True
452,cat.10403.jpg,0,0,True
453,cat.10404.jpg,0,1,False
454,cat.10405.jpg,0,0,True
455,cat.10406.jpg,0,0,True
456,cat.10407.jpg,0,0,True
457,cat.10408.jpg,0,0,True
458,cat.10409.jpg,0,0,True
459,cat.1041.jpg,0,0,True
460,cat.10410.jpg,0,0,True
461,cat.10411.jpg,0,0,True
462,cat.10412.jpg,0,0,True
463,cat.10413.jpg,0,0,True
464,cat.10414.jpg,0,0,True
465,cat.10415.jpg,0,0,True
466,cat.10416.jpg,0,0,True
467,cat.10417.jpg,0,0,True
468,cat.10418.jpg,0,0,True
469,cat.10419.jpg,0,0,True
470,cat.1042.jpg,0,0,True
471,cat.10420.jpg,0,1,False
472,cat.10421.jpg,0,0,True
473,cat.10422.jpg,0,0,True
474,cat.10423.jpg,0,0,True
475,cat.10424.jpg,0,0,True
476,cat.10425.jpg,0,0,True
477,cat.10426.jpg,0,0,True
478,cat.10427.jpg,0,0,True
479,cat.10428.jpg,0,0,True
480,cat.10429.jpg,0,0,True
481,cat.1043.jpg,0,0,True
482,cat.10430.jpg,0,0,True
483,cat.10431.jpg,0,0,True
484,cat.10432.jpg,0,0,True
485,cat.10433.jpg,0,1,False
486,cat.10434.jpg,0,0,True
487,cat.10435.jpg,0,0,True
488,cat.10436.jpg,0,0,True
489,cat.10437.jpg,0,0,True
490,cat.10438.jpg,0,0,True
491,cat.10439.jpg,0,0,True
492,cat.1044.jpg,0,0,True
493,cat.10440.jpg,0,0,True
494,cat.10441.jpg,0,0,True
495,cat.10442.jpg,0,0,True
496,cat.10443.jpg,0,0,True
497,cat.10444.jpg,0,0,True
498,cat.10445.jpg,0,0,True
499,cat.10446.jpg,0,0,True
500,cat.10447.jpg,0,0,True
501,cat.10448.jpg,0,0,True
502,cat.10449.jpg,0,0,True
503,cat.1045.jpg,0,0,True
504,cat.10450.jpg,0,1,False
505,cat.10451.jpg,0,0,True
506,cat.10452.jpg,0,0,True
507,cat.10453.jpg,0,0,True
508,cat.10454.jpg,0,0,True
509,cat.10455.jpg,0,0,True
510,cat.10456.jpg,0,1,False
511,cat.10457.jpg,0,0,True
512,cat.10458.jpg,0,0,True
513,cat.10459.jpg,0,0,True
514,cat.1046.jpg,0,0,True
515,cat.10460.jpg,0,0,True
516,cat.10461.jpg,0,0,True
517,cat.10462.jpg,0,0,True
518,cat.10463.jpg,0,0,True
519,cat.10464.jpg,0,0,True
520,cat.10465.jpg,0,0,True
521,cat.10466.jpg,0,0,True
522,cat.10467.jpg,0,0,True
523,cat.10468.jpg,0,0,True
524,cat.10469.jpg,0,0,True
525,cat.1047.jpg,0,0,True
526,cat.10470.jpg,0,0,True
527,cat.10471.jpg,0,0,True
528,cat.10472.jpg,0,0,True
529,cat.10473.jpg,0,0,True
530,cat.10474.jpg,0,0,True
531,cat.10475.jpg,0,1,False
532,cat.10476.jpg,0,1,False
533,cat.10477.jpg,0,0,True
534,cat.10478.jpg,0,0,True
535,cat.10479.jpg,0,0,True
536,cat.1048.jpg,0,1,False
537,cat.10480.jpg,0,0,True
538,cat.10481.jpg,0,0,True
539,cat.10482.jpg,0,0,True
540,cat.10483.jpg,0,0,True
541,cat.10484.jpg,0,0,True
542,cat.10485.jpg,0,0,True
543,cat.10486.jpg,0,0,True
544,cat.10487.jpg,0,0,True
545,cat.10488.jpg,0,1,False
546,cat.10489.jpg,0,0,True
547,cat.1049.jpg,0,1,False
548,cat.10490.jpg,0,1,False
549,cat.10491.jpg,0,0,True
550,cat.10492.jpg,0,0,True
551,cat.10493.jpg,0,0,True
552,cat.10494.jpg,0,1,False
553,cat.10495.jpg,0,0,True
554,cat.10496.jpg,0,0,True
555,cat.10497.jpg,0,0,True
556,cat.10498.jpg,0,0,True
557,cat.10499.jpg,0,1,False
558,cat.105.jpg,0,0,True
559,cat.1050.jpg,0,0,True
560,cat.10500.jpg,0,0,True
561,cat.10501.jpg,0,0,True
562,cat.10502.jpg,0,0,True
563,cat.10503.jpg,0,0,True
564,cat.10504.jpg,0,0,True
565,cat.10505.jpg,0,0,True
566,cat.10506.jpg,0,0,True
567,cat.10507.jpg,0,0,True
568,cat.10508.jpg,0,0,True
569,cat.10509.jpg,0,0,True
570,cat.1051.jpg,0,0,True
571,cat.10510.jpg,0,0,True
572,cat.10511.jpg,0,0,True
573,cat.10512.jpg,0,0,True
574,cat.10513.jpg,0,0,True
575,cat.10514.jpg,0,0,True
576,cat.10515.jpg,0,0,True
577,cat.10516.jpg,0,0,True
578,cat.10517.jpg,0,0,True
579,cat.10518.jpg,0,0,True
580,cat.10519.jpg,0,0,True
581,cat.1052.jpg,0,0,True
582,cat.10520.jpg,0,0,True
583,cat.10521.jpg,0,0,True
584,cat.10522.jpg,0,0,True
585,cat.10523.jpg,0,0,True
586,cat.10524.jpg,0,0,True
587,cat.10525.jpg,0,0,True
588,cat.10526.jpg,0,0,True
589,cat.10527.jpg,0,0,True
590,cat.10528.jpg,0,0,True
591,cat.10529.jpg,0,0,True
592,cat.1053.jpg,0,0,True
593,cat.10530.jpg,0,0,True
594,cat.10531.jpg,0,0,True
595,cat.10532.jpg,0,0,True
596,cat.10533.jpg,0,0,True
597,cat.10534.jpg,0,0,True
598,cat.10535.jpg,0,1,False
599,cat.10536.jpg,0,0,True
600,cat.10537.jpg,0,0,True
601,cat.10538.jpg,0,0,True
602,cat.10539.jpg,0,0,True
603,cat.1054.jpg,0,0,True
604,cat.10540.jpg,0,0,True
605,cat.10541.jpg,0,0,True
606,cat.10542.jpg,0,0,True
607,cat.10543.jpg,0,0,True
608,cat.10544.jpg,0,0,True
609,cat.10545.jpg,0,0,True
610,cat.10546.jpg,0,0,True
611,cat.10547.jpg,0,0,True
612,cat.10548.jpg,0,0,True
613,cat.10549.jpg,0,0,True
614,cat.1055.jpg,0,0,True
615,cat.10550.jpg,0,0,True
616,cat.10551.jpg,0,0,True
617,cat.10552.jpg,0,0,True
618,cat.10553.jpg,0,0,True
619,cat.10554.jpg,0,0,True
620,cat.10555.jpg,0,0,True
621,cat.10556.jpg,0,0,True
622,cat.10557.jpg,0,0,True
623,cat.10558.jpg,0,0,True
624,cat.10559.jpg,0,0,True
625,cat.1056.jpg,0,0,True
626,cat.10560.jpg,0,0,True
627,cat.10561.jpg,0,0,True
628,cat.10562.jpg,0,0,True
629,cat.10563.jpg,0,0,True
630,cat.10564.jpg,0,0,True
631,cat.10565.jpg,0,0,True
632,cat.10566.jpg,0,0,True
633,cat.10567.jpg,0,0,True
634,cat.10568.jpg,0,0,True
635,cat.10569.jpg,0,0,True
636,cat.1057.jpg,0,0,True
637,cat.10570.jpg,0,0,True
638,cat.10571.jpg,0,0,True
639,cat.10572.jpg,0,0,True
640,cat.10573.jpg,0,0,True
641,cat.10574.jpg,0,0,True
642,cat.10575.jpg,0,0,True
643,cat.10576.jpg,0,0,True
644,cat.10577.jpg,0,0,True
645,cat.10578.jpg,0,1,False
646,cat.10579.jpg,0,0,True
647,cat.1058.jpg,0,0,True
648,cat.10580.jpg,0,0,True
649,cat.10581.jpg,0,0,True
650,cat.10582.jpg,0,0,True
651,cat.10583.jpg,0,0,True
652,cat.10584.jpg,0,1,False
653,cat.10585.jpg,0,0,True
654,cat.10586.jpg,0,0,True
655,cat.10587.jpg,0,1,False
656,cat.10588.jpg,0,0,True
657,cat.10589.jpg,0,0,True
658,cat.1059.jpg,0,0,True
659,cat.10590.jpg,0,0,True
660,cat.10591.jpg,0,0,True
661,cat.10592.jpg,0,0,True
662,cat.10593.jpg,0,0,True
663,cat.10594.jpg,0,0,True
664,cat.10595.jpg,0,0,True
665,cat.10596.jpg,0,0,True
666,cat.10597.jpg,0,1,False
667,cat.10598.jpg,0,0,True
668,cat.10599.jpg,0,0,True
669,cat.106.jpg,0,0,True
670,cat.1060.jpg,0,0,True
671,cat.10600.jpg,0,0,True
672,cat.10601.jpg,0,1,False
673,cat.10602.jpg,0,0,True
674,cat.10603.jpg,0,0,True
675,cat.10604.jpg,0,0,True
676,cat.10605.jpg,0,0,True
677,cat.10606.jpg,0,0,True
678,cat.10607.jpg,0,0,True
679,cat.10608.jpg,0,0,True
680,cat.10609.jpg,0,1,False
681,cat.1061.jpg,0,0,True
682,cat.10610.jpg,0,1,False
683,cat.10611.jpg,0,0,True
684,cat.10612.jpg,0,0,True
685,cat.10613.jpg,0,0,True
686,cat.10614.jpg,0,1,False
687,cat.10615.jpg,0,0,True
688,cat.10616.jpg,0,0,True
689,cat.10617.jpg,0,0,True
690,cat.10618.jpg,0,0,True
691,cat.10619.jpg,0,0,True
692,cat.1062.jpg,0,0,True
693,cat.10620.jpg,0,0,True
694,cat.10621.jpg,0,0,True
695,cat.10622.jpg,0,0,True
696,cat.10623.jpg,0,0,True
697,cat.10624.jpg,0,1,False
698,cat.10625.jpg,0,0,True
699,cat.10626.jpg,0,0,True
700,cat.10627.jpg,0,0,True
701,cat.10628.jpg,0,0,True
702,cat.10629.jpg,0,0,True
703,cat.1063.jpg,0,0,True
704,cat.10630.jpg,0,0,True
705,cat.10631.jpg,0,0,True
706,cat.10632.jpg,0,0,True
707,cat.10633.jpg,0,1,False
708,cat.10634.jpg,0,0,True
709,cat.10635.jpg,0,0,True
710,cat.10636.jpg,0,0,True
711,cat.10637.jpg,0,1,False
712,cat.10638.jpg,0,0,True
713,cat.10639.jpg,0,0,True
714,cat.1064.jpg,0,0,True
715,cat.10640.jpg,0,0,True
716,cat.10641.jpg,0,0,True
717,cat.10642.jpg,0,0,True
718,cat.10643.jpg,0,0,True
719,cat.10644.jpg,0,0,True
720,cat.10645.jpg,0,0,True
721,cat.10646.jpg,0,1,False
722,cat.10647.jpg,0,0,True
723,cat.10648.jpg,0,0,True
724,cat.10649.jpg,0,0,True
725,cat.1065.jpg,0,0,True
726,cat.10650.jpg,0,0,True
727,cat.10651.jpg,0,1,False
728,cat.10652.jpg,0,0,True
729,cat.10653.jpg,0,0,True
730,cat.10654.jpg,0,0,True
731,cat.10655.jpg,0,0,True
732,cat.10656.jpg,0,0,True
733,cat.10657.jpg,0,1,False
734,cat.10658.jpg,0,0,True
735,cat.10659.jpg,0,0,True
736,cat.1066.jpg,0,0,True
737,cat.10660.jpg,0,0,True
738,cat.10661.jpg,0,0,True
739,cat.10662.jpg,0,0,True
740,cat.10663.jpg,0,0,True
741,cat.10664.jpg,0,0,True
742,cat.10665.jpg,0,0,True
743,cat.10666.jpg,0,0,True
744,cat.10667.jpg,0,0,True
745,cat.10668.jpg,0,0,True
746,cat.10669.jpg,0,0,True
747,cat.1067.jpg,0,0,True
748,cat.10670.jpg,0,0,True
749,cat.10671.jpg,0,0,True
750,cat.10672.jpg,0,0,True
751,cat.10673.jpg,0,0,True
752,cat.10674.jpg,0,0,True
753,cat.10675.jpg,0,0,True
754,cat.10676.jpg,0,0,True
755,cat.10677.jpg,0,0,True
756,cat.10678.jpg,0,0,True
757,cat.10679.jpg,0,0,True
758,cat.1068.jpg,0,0,True
759,cat.10680.jpg,0,0,True
760,cat.10681.jpg,0,0,True
761,cat.10682.jpg,0,0,True
762,cat.10683.jpg,0,0,True
763,cat.10684.jpg,0,0,True
764,cat.10685.jpg,0,0,True
765,cat.10686.jpg,0,0,True
766,cat.10687.jpg,0,0,True
767,cat.10688.jpg,0,0,True
768,cat.10689.jpg,0,0,True
769,cat.1069.jpg,0,0,True
770,cat.10690.jpg,0,0,True
771,cat.10691.jpg,0,0,True
772,cat.10692.jpg,0,0,True
773,cat.10693.jpg,0,0,True
774,cat.10694.jpg,0,0,True
775,cat.10695.jpg,0,0,True
